question_id|difficulty|question_text
226176|0.686171194603393|수 배열표를 보고 曹曹曹曹曹曹曹曹 안에 알맞은 수를 써넣으세요.  1115192327313513172125293337 11+17=13+1519+25=21+31+=33+35
226177|0.605645996849142|수 배열표를 보고 曹曹曹曹曹曹曹曹 안에 알맞은 수를 써넣으세요.  101102103104105106107108109110111112113114115116117118 101+102+103+104+105=103×5109+110+111+112+113=111×112+113++115+116=×
226178|0.661982008020521|수의 배열을 보고 曹曹曹曹曹曹曹曹 안에 알맞은 수를 써넣고 ㉠에 알맞은 수를 구해 보세요.   1부터 시작하여 ↙ 방향에 놓인 수는 1, 2, 4, 7이므로1, , 씩 커집니다. &#10140; ㉠: 
226179|0.5750230536161244|달력의  안에 있는 수에서 찾은 규칙적인 계산식입니다. 曹曹曹曹曹曹曹曹 안에 알맞은 수를 써넣으세요.   13+14=20+21-1414+=21+22-1415+16=22+-
226180|0.5769380134428678|달력을 보고 [조건]을 만족하는 수를 구해 보세요.    
226186|0.8630713918849512|수 배열표를 보고 曹曹曹曹曹曹曹曹 안에 알맞은 수를 써넣으세요.  510520530540550560570580590410420430440450460470480490310320330340350360370380390 530-310=220540-320=550-=220-340=220
226187|0.7090855717011596|수의 배열을 보고 曹曹曹曹曹曹曹曹 안에 알맞은 수를 써넣으세요.       1         234       56789     10111213141516   171819202122232425           ㉠ (1) 1부터 시작하여 ↘ 방향에 놓인 수는 더하는 수가 3, , , 씩 커집니다. (2) ㉠에 알맞은 수는 25보다  더 큰 수인 입니다. 
226188|0.6398101522255021|달력에서  표시된 부분의 규칙입니다. 曹曹曹曹曹曹曹曹 안에 알맞은 수를 써넣으세요.    안에 있는 5개의 수의 합은 가운데 수인16의 배인 값과 같습니다. &#10140; 9+15+16+17+=16×
226189|0.5917619907686132|[보기]의 규칙을 이용하여 나누는 수가 5일 때의 계산식을 완성하려고 합니다. ㉠과 ㉡에 알맞은 수의 합을 구해 보세요.      
226190|0.5768622019982194|달력의  안에 있는 9개의 수의 합은 81입니다. 이와 같은 모양으로 9개의 수의 합이 171인 부분에서 가운데 수는 얼마인지 구해 보세요.   
217042|0.960423981156393|曹曹曹曹曹曹曹曹 안에 알맞은 수를 써넣으세요.  (1) 9999보다  큰 수는 10000입니다. (2) 9990보다  큰 수는 10000입니다. 
217043|0.7565774544483749|성냥개비 10000개를 한 상자에 100개씩 담으려고 합니다. 상자는 모두 몇 개 필요할까요?  개
217044|0.8901736354434322|[보기]와 같이 각 자리의 숫자가 나타내는 값의 합으로 나타내어 보세요.  85463=+5000++60+
217045|0.9357553321998149| 숫자 5가 나타내는 값이 가장 큰 수를 찾아 기호를 써 보세요.   
217046|0.8124605206290103|사탕을 10000개씩 4상자, 1000개씩 5상자, 100개씩 7상자, 10개씩 6상자에 담았더니 낱개로 3개가 남았습니다. 상자에 담기 전에 있던 사탕은 모두 몇 개인지 구해 보세요.  개
217047|0.6720010885151189|다음 중 나타내는 수가 다른 하나를 찾아 기호를 써 보세요.  
217048|0.8863031658504608|십만의 자리 숫자가 다른 하나는 어느 것인가요?
217049|0.701662690753905|다음을 수로 나타내었을 때 0은 모두 몇 개일까요?   개
217050|0.6090866619948611|曹曹曹曹曹曹曹曹 안에 알맞은 수를 써넣으세요.  억이 8567개   만이 594개인 수&#10140;일이 1300개   
217051|0.6963504769698985|은행에서 3억 원을 모두 1000만 원짜리 수표로 찾으면 1000만 원짜리 수표는 모두 몇 장일까요?  장
217052|0.6128803825894633|두 수에서 ㉠이 나타내는 값은 ㉡이 나타내는 값의 몇 배인가요?  배
217053|0.5005322464636778|[보기]를 보고 빈칸에 알맞은 수나 말을 써넣으세요.  406941002439071&#10140; 조 억 만 9071&#10140; 조 구천사백십억 만 구천칠십일
217054|0.7324906287872383|872961401002000에서 밑줄 친 숫자 7이 나타내는 값을 찾아 기호를 써 보세요.  
217055|0.6028620005667328|뛰어 센 규칙을 찾아 ㉠에 알맞은 수를 구해 보세요.   
217056|0.5774013295933917|어느 가전제품 회사의 2013년도 수출액은 4865억 원이었습니다. 매년 20억 원씩 수출액이 늘어난다면 2018년도 수출액은 얼마가 될까요?  억 원
217057|0.6410297239915075|빈칸에 알맞은 수를 써넣으세요. 
217058|0.7531502975496822|두 수의 크기를 비교하여  안에 &gt;, =, &lt;를 알맞게 써넣으세요.  (1)    (2)    
217059|0.5748097038500496|큰 수부터 차례대로 기호를 써 보세요.    , ,  
217060|0.5678433852699362|0부터 9까지의 수 중에서 曹曹曹曹曹曹曹曹 안에 들어갈 수 있는 수는 모두 몇 개인가요?  개
217061|0.4493697995935367|수 카드를 모두 한 번씩만 사용하여 조건을 모두 만족하는 가장 큰 수를 구해 보세요.         
218983|0.9561456296073416|꽁지깃을 더 넓게 펼친 공작의 기호를 써 보세요.     
218984|0.8769672183799756|각의 크기가 작은 순서대로 기호를 써 보세요.      , , 
218985|0.9433719751835282|각도를 구해 보세요.    °
218986|0.606982086504548|각도기를 이용하여 그림에서 찾을 수 있는 가장 큰 각과 가장 작은 각의 크기를 재어 보세요. (실제 각도기로 직접 재어 보세요.)  가장 큰 각: °, 가장 작은 각: °
218987|0.8825258550401236|희주와 준서가 왼쪽 각과 각도가 같은 각을 그렸습니다. 각도를 바르게 그린 사람은 누구일까요? (실제 각도기로 직접 재어 보세요.)  
218988|0.8714396199314993|예각을 모두 고르세요.  
218989|0.813836048145195|각을 보고 잘못 설명한 것을 찾아 기호를 써 보세요.   
218990|0.7488620106645858|시계의 긴바늘과 짧은바늘이 이루는 작은 쪽의 각이 둔각인 시각은 어느 것인가요?
218991|0.7644908269077373|소라, 민재, 은호가 왼쪽 각을 보고 각도를 어림했습니다. 각도기로 재어 확인해 보고 어림을 가장 잘한 사람을 찾아 이름을 써 보세요. (실제 각도기로 직접 재어 보세요.)     소라민재은호30°25°45° 
218992|0.7728032074841297|두 각도의 합과 차를 구해 보세요.    합: °, 차: °
218993|0.6953337949934435|계산한 각도가 가장 작은 것을 찾아 기호를 써 보세요.        
218994|0.6877306199383416|曹曹曹曹曹曹曹曹 안에 알맞은 수를 써넣으세요.       (1) °-15°=105° (2) °-70°=95°
218995|0.6599596091592171|㉠의 각도를 구해 보세요.   °
218996|0.5456549353657625| 각도기로 재어 曹曹曹曹曹曹曹曹 안에 알맞은 각도를 써넣으세요. (실제 각도기로 직접 재어 보세요.) ㉠+㉡+㉢=°+°+°=°
218997|0.6337621108432292|삼각형에서 ㉠의 각도를 구해 보세요.     ° 
218998|0.527323018800036|두 직각 삼각자를 다음과 같이 겹쳤습니다. 각 ㄹㅁㅂ의 크기를 구해 보세요.     °
218999|0.5319547056835192|직사각형 모양의 종이를 그림과 같이 접었을 때, ㉠의 각도를 구해 보세요.   °
219000|0.7421965317919075|사각형의 네 각의 크기를 잘못 잰 사람은 누구일까요?  준호60°, 85°, 110°, 105°세희35°, 125°, 75°, 115°서진120°, 55°, 60°, 125°  
219001|0.5098566621254992|㉠과 ㉡의 각도의 합을 구해 보세요.   °
219002|0.5284820349609352|다음 오각형에 표시된 모든 각의 크기의 합을 구해 보세요.    °
220533|0.8094475259816977|빈칸에 두 수의 곱을 써넣으세요.   40090 
220534|0.8560580378330734|계산 결과가 다른 것을 찾아 기호를 써 보세요.     
220535|0.6542404770636351|曹曹曹曹曹曹曹曹 안에 알맞은 수를 써넣어 319×24를 계산해 보세요.  319 ×20  319.×4.1276.&#10140; 319.×24.1276.0
220536|0.6439587749433521|곱이 큰 것부터 차례로 기호를 써 보세요.     , , , 
220537|0.5606977616606227|어떤 수에 77을 곱해야 할 것을 잘못하여 더했더니 863이 되었습니다. 바르게 계산한 값은 얼마인지 구해 보세요.    
220538|0.6056429270444239|㉠, ㉡, ㉢에 알맞은 수의 합을 구해 보세요.   365 × 6㉠ ２５５52１㉡0 24㉢55 
220539|0.5658158093109095|한 시간에 270m씩 가는 거북이가 있습니다. 이 거북이가 쉬지 않고 3일 동안 갈 수 있는 거리는 모두 몇 m일까요?     m
220540|0.6468163231244263|어느 오토바이 공장에서 오토바이를 하루에 845대씩 생산한다고 합니다. 이 공장에서 55일 동안 생산하는 오토바이는 모두 몇 대인지 식을 쓰고, 답을 구해 보세요.  식: 845×=답: 대
220541|0.5283639285493541|4월 1일부터 7월 31일까지는 모두 몇 시간일까요? 시간
220542|0.5514848622526951|수학책 1권의 무게는 375g, 익힘책 1권의 무게는 285g입니다. 지윤이네 반 32명의 수학책과 익힘책의 무게는 모두 몇 g일까요? g
220543|0.7983732876712328|계산을 잘못한 것은 어느 것인가요? 
220544|0.6235117121780769|사과 258개를 한 상자에 30개씩 담으려고 합니다. 상자에 담고 남은 사과는 몇 개일까요?      개
220545|0.5924159817723167|曹曹曹曹曹曹曹曹 안에 알맞은 수를 써넣으세요.  (1)  .2693    (2)  .32160    . 
220546|0.6925876959530228|나머지가 가장 큰 것을 찾아 기호를 써 보세요.   
220547|0.5546028814726875|채아네 가족이 상추 모종을 심으려고 합니다. 상추 모종 420개를 한 줄에 56개씩 심으면 몇 줄을 심게 되고 남는 모종은 몇 개일까요?   심은 모종: 줄남는 모종: 개 
220548|0.5245339755106201|사탕 389개를 학생 44명에게 똑같이 나누어 주려고 하였더니 몇 개가 모자랐습니다. 남는 사탕이 없이 똑같이 나누어 주려면 적어도 사탕 몇 개가 더 필요할까요?    개
220549|0.5212255444813584|가장 큰 수를 가장 작은 수로 나누어 몫과 나머지를 구해 보세요.    몫: 나머지: 
220550|0.5134412718742604|배를 타고 인천에서 제주도까지 가는 데 815분이 걸렸습니다. 걸린 시간은 몇 시간 몇 분일까요?   시간 분 
220551|0.49493452571063556|탁구공이 667개 있습니다. 이것을 한 상자에 45개씩 담고,  남은 탁구공은 한 봉지에 14개씩 담았습니다. 상자와 봉지에 담고 남은 탁구공은 모두 몇 개인지 구해 보세요.   개
220552|0.4546006854889554|曹曹曹曹曹曹曹曹 안에 들어갈 수 있는 가장 작은 자연수를 구해 보세요.    
223587|0.8366254104571862|모양 조각을 위쪽으로 밀었을 때의 모양을 찾아 기호를 써 보세요.   
223588|0.8015841971445336|도형을 움직였을 때 처음 도형과 위치만 달라지는 경우는 어느 것인가요?   
223589|0.6594614708071173|도형을 움직인 방법을 바르게 설명한 것을 찾아 기호를 써 보세요. 
223590|0.8149477059317505|모양 조각을 어느 방향으로 뒤집었는지 모두 찾아 기호를 써 보세요. 뒤집기 전뒤집은 후 , 
223591|0.8002973361604641|도형을 위쪽으로 뒤집었을 때의 도형은 어떻게 움직였을 때의 도형과 같은가요? 
223592|0.7495575221238938|세 사람이 주어진 도형을 서로 다른 방법으로 뒤집었습니다. 뒤집은 도형이 다른 사람은 누구인가요?     
223593|0.9251370011455463|뒤집기를 이용하여 정사각형 모양을 완성하려고 합니다. 빈칸에 들어갈 수 있는 조각을 찾아 기호를 써 보세요.   
223594|0.8422463372108153|도형을 어떻게 돌린 것인지 曹曹曹曹曹曹曹曹 안에 알맞은 수를 써넣으세요.  돌리기 전돌린 후&#10140; 모양 조각을 시계 반대 방향으로 °만큼 돌렸습니다. 
223595|0.7100082034454471|주어진 도형을 시계 방향으로 180°만큼 돌렸을 때의 도형을 찾아 기호를 써 보세요.  
223596|0.6705007929380744|도형을 다음과 같이 돌렸을 때의 도형이 같은 것끼리 짝지은 것을 모두 찾아 기호를 써 보세요.   , 
223597|0.8256811759520909|글자를 돌렸을 때 만들어지는 모양이 아닌 것을 찾아 기호를 써 보세요.     
223598|0.8408168897474817|시계 방향으로 180°만큼 돌렸을 때의 모양이 처음과 같은 것을 모두 찾아 기호를 써 보세요.        , 
223599|0.8415492008732447|모양 조각을 오른쪽으로 뒤집고 시계 방향으로 90°만큼 돌렸을 때의 모양을 찾아 기호를 써 보세요.     
223600|0.6351000586117391|도형을 아래쪽으로 뒤집고 시계 반대 방향으로 90°만큼 돌렸을 때의 도형은 어느 것인가요?    
223601|0.6556693286945521|도형을 시계 반대 방향으로 180°만큼 돌리고 왼쪽으로 뒤집었을 때의 도형을 알아보려고 합니다. 曹曹曹曹曹曹曹曹 안에 알맞은 기호를 써넣으세요.    
223602|0.6385602483021009|주어진 도형을 오른쪽으로 4번 뒤집고 시계 방향으로 270°만큼 돌린 도형을 찾아 기호를 써 보세요.     
223603|0.7168353808353808|도형을 2번 움직였더니 오른쪽 도형이 되었습니다. 도형을 움직인 방법을 바르게 설명한 사람은 누구인가요? 처음 도형움직인 도형 
223604|0.8718580722822504|밀기를 이용하여 만든 무늬를 찾아 기호를 써 보세요.     
223605|0.8101662127421284|밀기, 뒤집기, 돌리기 방법을 이용하여 규칙적인 무늬를 만들었습니다. 움직인 방법이 다른 하나를 찾아 기호를 써 보세요.    
223606|0.6877537531866679| 모양을 규칙적으로 움직여서 만든 무늬입니다. 무늬가 만들어진 규칙을 바르게 설명한 것을 찾아 기호를 써 보세요.     
225785|0.8476767893550811|수민이네 반 학생들이 좋아하는 색깔을 조사하여 나타낸 막대그래프입니다. 막대의 길이는 무엇을 나타내는지 찾아 기호를 써 보세요.    
225786|0.8818945389490281|연필꽂이에 꽂혀 있는 필기도구의 수를 종류별로 조사하여 나타낸 막대그래프입니다. 가로 눈금 한 칸은 필기도구 몇 자루를 나타내나요?  자루
225787|0.8427766826246128|마을별 쓰레기 배출량을 조사하여 나타낸 막대그래프입니다. 막대그래프에 대한 설명으로 옳지 않은 것을 찾아 기호를 써 보세요. 
225788|0.7504072029680572|지은이네 반 학생들이 좋아하는 계절을 조사하여 나타낸 표와 막대그래프입니다. 표와 막대그래프를 잘못 비교한 사람은 누구인가요?   
225789|0.7570485200449607|정훈이네 학교 체육관에 있는 종류별 공의 수를 조사하여 나타낸 막대그래프입니다. 야구공의 수는 축구공의 수의 몇 배인가요?    배
225790|0.9516134448138075|마을별 약국 수를 조사하여 나타낸 막대그래프입니다. 약국이 가장 많은 마을은 어디인가요? 
225791|0.9164574885756581|준영이네 반 학생들이 존경하는 위인을 조사하여 나타낸 막대그래프입니다. 존경하는 위인별 학생 수가 유관순보다 많고 세종대왕보다 적은 위인은 누구인가요?  
225792|0.6852614081608422|시은이네 학교 학생들이 좋아하는 TV 프로그램을 조사하여 나타낸 막대그래프입니다. 가장 많은 학생들이 좋아하는 TV 프로그램과 가장 적은 학생들이 좋아하는 TV 프로그램의 학생 수의 차는 몇 명인가요?  명
225793|0.7043939097760692|민준이네 모둠 학생들의 줄넘기 기록을 조사하여 나타낸 막대그래프입니다. 희주의 막대의 길이가 민준이의 막대의 길이보다 2칸만큼 더 길 때 희주의 줄넘기 기록을 구해 보세요.  회
225794|0.9385134909224648|지후네 반과 윤주네 반 학생들이 가고 싶은 체험 학습 장소를 조사하여 나타낸 막대그래프입니다. 지후네 반과 윤주네 반이 함께 체험 학습을 간다면 어디로 가는 것이 가장 좋을까요?  
225795|0.8741166349167332|지윤이네 반 학생들이 좋아하는 과일을 조사하여 나타낸 표를 보고 막대그래프를 그렸습니다. 曹曹曹曹曹曹曹曹 안에 알맞은 수를 써넣으세요.
225796|0.5830066405312425|표를 보고 막대그래프로 나타내려고 합니다. 세로 눈금 한 칸의 크기를 2m로 하여 나타낸다면 세로 눈금은 적어도 몇 칸까지 있어야 할까요?    칸 
225797|0.6720284636853655|민재네 학교 4학년의 반별 안경을 쓴 학생 수를 조사하여 나타낸 막대그래프입니다. 가로 눈금 한 칸의 크기를 3명으로 하여 다시 나타낸다면 안경을 쓴 학생이 가장 많은 반의 학생 수는 몇 칸으로 나타내어야 할까요?  칸
225798|0.7155015053457554|마을별 놀이터 수를 조사하여 나타낸 표를 보고 막대그래프를 완성하려고 합니다. 놀이터 수가 가장 많은 마을의 놀이터 수는 몇 칸으로 나타내어야 할까요?  칸
225799|0.7729837107667858|조사한 자료를 보고 표를 완성해 보세요.혈액형별 학생 수혈액형A형B형형형합계학생 수(명)87
225800|0.6328330648646525|15번에서 정리한 표를 보고 막대가 가로인 막대그래프로 나타내려고 합니다. 가로 눈금 한 칸의 크기를 1명으로 하여 나타낸다면 길이가 가장 긴 막대는 세 번째로 긴 막대보다 몇 칸 더 길게 그려야 할까요? 칸
225801|0.7236699631848698|어느 휴대 전화 대리점의 월별 판매량을 조사하여 나타낸 막대그래프입니다. 막대그래프를 보고 잘못 설명한 것은 어느 것인가요?
225802|0.75822566549354|어느 나라 사람들의 기대 수명을 조사하여 나타낸 막대그래프입니다. 막대그래프를 보고 바르게 설명한 사람은 누구인가요?     
225803|0.6868986582306098|민혁이네 반 학생들이 좋아하는 운동을 조사하여 나타낸 막대그래프입니다. 曹曹曹曹曹曹曹曹 안에 알맞은 말을 써넣으세요.좋아하는 운동별 남학생 수와 여학생 수의 차가가장 큰 운동은 이고, 가장 작은 운동은 입니다.
225804|0.47478659602854884|정호네 모둠 학생들이 한 달 동안 읽은 책의 수를 조사하여 나타낸 막대그래프입니다. 책을 한 권 읽을 때마다 칭찬 붙임 딱지를 5장씩 나누어 주려면 칭찬 붙임 딱지를 적어도 몇 장 준비해야 하는지 구해 보세요.    장
226379|0.9284427902509305|수 배열표를 보고 曹曹曹曹曹曹曹曹 안에 알맞은 수를 써넣으세요.  314315316317318414415416417418514515516517518614615616617618 (1) 가로는 314부터 시작하여 오른쪽으로 씩 커집니다. (2) 세로는 314부터 시작하여 아래쪽으로 씩 커집니다.
226380|0.8014378321914651|수 배열표의 규칙에 따라 빈칸에 알맞은 수를 써넣으세요. 9537954795679437945794679337934793579237924792579267914791579167
226381|0.7688376951525931|수 배열표의 일부가 찢어졌습니다. ★에 알맞은 수를 구해 보세요.  
226382|0.8012717092151467|덧셈을 이용한 수 배열표에서 빈칸에 알맞은 수를 써넣으세요.  502504508468024479134804649357
226383|0.6920619142289123|곱셈을 이용한 수 배열표에서 ■와 ▲에 알맞은 수의 합을 구해 보세요.  10011002100310041005133692514482■015505051662▲40 
226384|0.615433710472875|수 배열의 규칙에 따라 빈칸에 알맞은 수를 써넣으세요. 48616218  32410812
226385|0.8163413586974471|모양의 배열을 보고 규칙을 찾아 曹曹曹曹曹曹曹曹 안에 알맞은 수를 써넣으세요.  첫째둘째셋째넷째 &#10140; 모형의 수가 1개에서 시작하여 2개, 개, 개&#8943;&#8943; 늘어납니다. 
226386|0.9048218359159915|규칙에 따라 넷째에 알맞은 도형을 그렸을 때 曹曹曹曹曹曹曹曹 안에 알맞은 수를 써넣으세요.  첫째둘째셋째넷째357
226387|0.7120047814207651|도형의 배열을 보고 잘못 설명한 사람을 찾아 이름을 써 보세요.   첫째둘째셋째넷째    
226388|0.5685668419974041|도형의 배열을 보고 일곱째에 알맞은 도형에서 사각형의 수는 몇 개인지 구해 보세요.  첫째둘째셋째넷째 개
226389|0.7211230930344457|덧셈식에는 어떤 규칙이 있는지 찾아 曹曹曹曹曹曹曹曹 안에 알맞은 수를 써넣으세요. 순서덧셈식첫째340+120=460둘째440+130=570셋째540+140=680넷째640+150=790 &#10140; 백의 자리 수가 씩 커지는 수와 십의 자리 수가 씩 커지는 두 수의 합은 씩 커집니다. 
226390|0.7887258597691817|다음에 올 계산식이 996-449=547이 되는 계산식을 찾아 기호를 써 보세요.  ㉠㉡ 
226391|0.5246933659899351|규칙에 따라 계산 결과가 2310이 되는 계산식을 구해 보세요. 순서계산식첫째1430+320-240=1510둘째1530+420-340=1610셋째1630+520-440=1710넷째1730+620-540=1810 +-=2310
226392|0.7123444807200212|주어진 곱셈식의 규칙을 이용하여 曹曹曹曹曹曹曹曹 안에 알맞은 수를 써넣으세요.  곱셈식나눗셈식30×110=330040×110=440050×110=55003300÷30=4400÷40=÷50=110
226393|0.6642386218630371|나눗셈식의 규칙에 따라 曹曹曹曹曹曹曹曹 안에 알맞은 수를 써넣으세요.  123123÷1001345345÷1001567567÷1001789789÷.=123=345=567= 
226394|0.7251754981884058|곱셈식의 규칙에 따라 12345679×72의 계산 결과를 찾아 기호를 써 보세요. 순서곱셈식첫째12345679×9=111111111둘째12345679×18=222222222셋째12345679×27=333333333  
226395|0.7060728547774423|규칙적인 계산식을 보고 바르게 설명한 사람을 찾아 이름을 써 보세요.   순서계산식첫째9×9=90-9둘째99×9=900-9셋째999×9=9000-9넷째9999×9=90000-9    
226396|0.6721273782836121|수 배열표를 보고 曹曹曹曹曹曹曹曹 안에 알맞은 수를 써넣으세요.  501502503504505506507508509510511512513514515516517518513-501=514-=12-503=12
226397|0.6324370209472449|승강기 버튼의 수 배열에서 [조건]을 만족하는 수를 구해 보세요.    
226398|0.49398691552818935|달력의  안에 있는 수에서 규칙적인 계산식을 찾은 것입니다. 같은 방법으로 색칠된 칸에 들어갈 수를 구해 보세요. 3 17   9 ?   &#10140;    
233905|0.9351124564159546|그림을 보고 曹曹曹曹曹曹曹曹 안에 알맞은 수를 써넣으세요.  24+14=①②
233906|0.8045059132520609|수직선을 보고 曹曹曹曹曹曹曹曹 안에 알맞은 수를 써넣으세요.  45+35=①+②5=③5=④⑤5
233907|0.6432808730106028|계산해 보세요.  (1) 38+58=曹① (2) 79+69=②③④
233908|0.7977756163572546| 안에 &gt;, =, &lt;를 알맞게 써넣으세요.   
233909|0.7457072424345461|딸기를 시은이는 810kg, 정민이는 910kg 땄습니다. 두 사람이 딴 딸기는 모두 몇 kg일까요?  ①②③曹曹曹曹曹曹曹曹kg
233915|0.8715522627867536|그림을 보고 曹曹曹曹曹曹曹曹 안에 알맞은 수를 써넣으세요.     &#10140; 59+89=①+②9=③曹曹曹曹曹曹曹曹9=④⑤9
233916|0.9610329124404885|관계있는 것끼리 이어 보세요.     
233917|0.8776475890040559|빈칸에 알맞은 수를 써넣으세요.   
233918|0.7984876831930153|민서는 주스를 매일 37L씩 마셨습니다. 민서가 3일 동안 마신 주스는 모두 몇 L일까요?  ①②③L
233919|0.7772007553747821|1부터 9까지의 자연수 중에서 曹曹曹曹曹曹曹曹 안에 들어갈 수 있는 수는 모두 몇 개인지 구해 보세요.  개
233925|0.9140469953163451|그림을 보고 曹曹曹曹曹曹曹曹 안에 알맞은 수를 써넣으세요.  56&#8210;36=①②
233926|0.6480404432846126|수직선을 보고 曹曹曹曹曹曹曹曹 안에 알맞은 수를 써넣으세요.  1&#8210;38=②8&#8210;38=③&#8210;④8=⑤8
233927|0.73282590851429|계산해 보세요.  (1) 911&#8210;711=①②曹曹曹曹曹曹曹曹 (2) 1&#8210;27=③④
233928|0.669637938805148|계산 결과를 비교하여  안에 &gt;, =, &lt;를 알맞게 써넣으세요.   
233929|0.662766743110351|1에서 어떤 진분수를 뺐더니 817이 되었습니다. 어떤 진분수를 구해 보세요. ①②曹曹曹曹曹曹曹曹
233935|0.9316356178431038|다음이 나타내는 수를 구해 보세요.   ①②
233936|0.9070143303523327|계산 결과가 다른 하나를 찾아 기호를 써 보세요.   
233937|0.6369570819137057|계산 결과가 큰 것부터 차례대로 기호를 써 보세요.   , , 
233938|0.7152074068673908|분모가 9인 진분수 중에서 가장 큰 진분수와 가장 작은 진분수의 차는 얼마인지 구해 보세요. ①②
233939|0.7218229146431485|밀가루 1kg이 있습니다. 그중에서 쿠키를 만드는 데 312kg, 빵을 만드는 데 512kg 사용하였습니다. 남은 밀가루는 몇 kg인지 구해 보세요.  ①②曹曹曹曹曹曹曹曹kg
233945|0.7479037220244917|그림을 보고 曹曹曹曹曹曹曹曹 안에 알맞은 수를 써넣으세요.  135+115=(1+1)+(①5+②5)=③+④5=⑤⑥5
233946|0.6014799503018176|수직선을 보고 曹曹曹曹曹曹曹曹 안에 알맞은 수를 써넣으세요.  123+123=①3+②3=③+④3=⑤曹曹曹曹曹曹曹曹3=⑥⑦3
233947|0.6489344950661348|빈칸에 알맞은 수를 써넣으세요.  
233948|0.7910459651079423|계산 결과가 더 큰 것을 찾아 기호를 써 보세요.   
233949|0.7390407595351122|민준이는 수영을 어제 116시간 동안 하였고 오늘 146시간 동안 하였습니다. 민준이가 어제와 오늘 수영을 한 시간은 모두 몇 시간인지 구해 보세요. ①②③시간
233955|0.7935295548528338|계산해 보세요. (1) 124+114=①②③ (2) 226+76=④⑤⑥
233956|0.7369467530918201|계산이 잘못된 것을 찾아 기호를 써 보세요.   
233957|0.6925105277657523|주어진 분수 중에서 합이 가장 크게 되는 두 분수를 골라 합을 구해 보세요.   ①②③
233958|0.5727124641914284|주희의 몸무게는 343曹5kg입니다. 주희 언니는 주희보다 115kg 더 무겁습니다. 두 사람의 몸무게의 합은 몇 kg일까요?  ①曹曹曹曹曹曹曹曹②③kg
233959|0.5695029706598267|1보다 큰 수 중에서 曹曹曹曹曹曹曹曹 안에 들어갈 수 있는 자연수는 모두 몇 개인지 구해 보세요.  개
233965|0.7451854855057775|그림을 보고 曹曹曹曹曹曹曹曹 안에 알맞은 수를 써넣으세요.    334&#8210;124=(①&#8210;②)+(③4&#8210;④4)=⑤+⑥4=⑦⑧4
233966|0.6560586590067277|계산해 보세요.  (1) 456&#8210;236=①②6 (2) 389&#8210;269=③
233967|0.7900808848066869|578&#8210;278을 바르게 계산한 사람을 찾아 이름을 써 보세요.  
233968|0.7178400852597924|계산 결과를 비교하여  안에 &gt;, =, &lt;를 알맞게 써넣으세요.   
233969|0.5946909804374171|집에서 서점까지의 거리는 258km이고, 집에서 도서관까지의 거리는 108km입니다. 서점과 도서관 중 어느 곳이 집에서 몇 km 더 가까운지 구해 보세요. 曹①曹曹曹曹曹曹曹曹曹曹曹曹曹曹曹, ②③④km
233975|0.8987341772151899|빈칸에 알맞은 수를 써넣으세요. 
233976|0.6680707296739942|다음이 나타내는 수와 337의 차를 구해 보세요.   ①②③
233977|0.7692484091039385|계산 결과가 가장 큰 것을 찾아 기호를 써 보세요.   
233978|0.8409606795050157|曹曹曹曹曹曹曹曹 안에 알맞은 수를 써넣으세요. ①②③曹曹曹曹曹曹曹曹+6411=9911
233979|0.6402808036794965|계산 결과가 0이 아닌 가장 작은 값이 되는 대분수의 뺄셈식을 만들려고 합니다.曹曹曹曹曹曹曹曹 안에 알맞은 수를 써넣어 뺄셈식을 완성하고, 계산 결과를 구해 보세요.  7813&#8210;①②13 계산 결과: ③④曹曹曹曹曹曹曹曹
233985|0.7019909827235367|수직선을 보고 曹曹曹曹曹曹曹曹 안에 알맞은 수를 써넣으세요.  2&#8210;45=①曹曹曹曹曹曹曹曹5&#8210;45=②③5
233986|0.6675081505537303|두 수의 차를 구해 보세요.   ①②③
233987|0.6859354074379314|관계있는 것끼리 이어 보세요.     
233988|0.6069686157431006|직사각형의 가로 길이는 세로 길이보다 몇 cm 더 긴지 구해 보세요.   ①②③cm
233989|0.5652523791752193|어떤 수에 229를 더했더니 6이 되었습니다. 어떤 수는 얼마인지 구해 보세요.①②③
233995|0.773134926599529|曹曹曹曹曹曹曹曹 안에 알맞은 수를 써넣으세요. 
233996|0.7028026556164506|빈칸에 알맞은 수를 써넣으세요. 
233997|0.7758724730966509|계산 결과가 6보다 작은 뺄셈식을 찾아 기호를 써 보세요.   
233998|0.733941802836253|민서가 딴 밤의 무게는 4kg이고 윤후가 딴 밤의 무게는 3815kg입니다. 누가 밤을 몇 kg 더 많이 땄을까요? 曹①曹曹曹曹曹曹曹曹曹曹, ②③曹曹曹曹曹曹曹曹kg
233999|0.5939511438542071|4장의 수 카드 중에서 3장을 뽑아 한 번씩만 사용하여 계산 결과가 가장 큰 뺄셈식을 만들려고 합니다. 뺄셈식을 완성하고, 계산 결과를 구해 보세요.   ①&#8210;②③8 계산 결과: ④⑤⑥
234005|0.6752257643346752|그림을 보고 曹曹曹曹曹曹曹曹 안에 알맞은 수를 써넣으세요.          313&#8210;123=2①3&#8210;123=(2&#8210;1)+(②3&#8210;23)=1+③3=④⑤3
